Job,Respondent_Serial,cfmc_case_id,UniqueID,qday1typical,qday1triptravelcode01,qday1triptravelcode02,qday1triptravelcode03,qday1triptravelcode04,qday1triptravelcode05,qday1triptravelcode06,qday1triptravelcode07,qday1triptravelcode08,qday1triptravelcode09,qday1triptravelcode10,qday1triptravelcode11,qday1triptravelcode12,qday1triptravelcode13,qday1triptravelcode14,qday1triptravelcode15,qday1triptravelcode16,qday1triptravelcode17,qday1triptravelcode18,qday1triptravelcode19,qday1triptravelcode20,qday1triptravelcode21,qday1triptravelcode22,qday1triptravelcode23,qday1triptravelcode24,qday1triptravelcode25,qday1triptravelcode26,qday1trippurpose,qday1tripdestination,qday1triplength,qDAY1TRIP1TRANSITTO1,qDAY1TRIP1TRANSITTO2,qDAY1TRIP1TRANSITTO3,qDAY1TRIP1TRANSITTO4,qDAY1TRIP1TRANSITTO5,qDAY1TRIP1TRANSITTO6,qDAY1TRIP1TRANSITTO7,qDAY1TRIP1TRANSITFROM1,qDAY1TRIP1TRANSITFROM2,qDAY1TRIP1TRANSITFROM3,qDAY1TRIP1TRANSITFROM4,qDAY1TRIP1TRANSITFROM5,qDAY1TRIP1TRANSITFROM6,qDAY1TRIP1TRANSITFROM7,qday,qgender,qage,qrace,qhispanic,qeducation,qincome,qBorough1,qBorough2,qBorough3,qBorough4,qBorough5,qcaraccess,qcarchange,qDISABILITY1,qDISABILITY2,qDISABILITY3,qDISABILITY4,qDISABILITY5,qDISABILITY6,qDISABILITY7,qDISABILITY8,qsmartphone,qSurveyZone,Qagecode_final1,Qagecode_final2,Qagecode_final3,Qagecode_final4,Qagecode_final5,Qagecode_final6,Qagecode_final7,qcitibike,Filt_Number_of_Trips,qWPSurveyZone01,qWPSurveyZone02,qWPSurveyZone03,qWPSurveyZone04,qWPSurveyZone05,qWPSurveyZone06,qWPSurveyZone07,qWPSurveyZone08,qWPSurveyZone09,qWPSurveyZone10,qday1trip1start,qday1trip1_outsidenyc_start,qday1trip1startcode,qday1trip1end,qday1trip1_outsidenyc_end,DAY1TRIPNTANAMECMB,qday1trip1park,qday1trip1parkpay,qday1trip1parkpay_amount,qday1trip1bikestore,qday1triptravelcode_sp,qModeGrouping,qSustainableMode,allwt,BOROUGHWt,racewt,eduwt,agegenwt
2,1950, ,210001950,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20, , , , , , , , , , , , , , ,4,1,49,2,1,5,4,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1, ,1,5, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,2775, ,210002775,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10, , , , , , , , , , , , , , ,5,2,37,1,1,7,5,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,1, ,1,2, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,3000, ,210003000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,10, , , , , , , , , , , , , , ,7,2,37,6,5,6,2,0,0,0,0,1,3, ,0,0,1,0,0,0,0,0,1,9,0,0,1,0,0,0,0,2,3, , , , , , , , , , ,1, ,1,5, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,4136, ,210004136,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,28,8,3,6,4,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,2,3, , , , , , , , , , ,1, ,1,2, ,BX49, , , , ,2,5,1,0.999999957,6,8,4,8
2,4215, ,210004215,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, ,22, , , , , , , , , , , , , , ,5,2,29,2,1,5,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,9,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2, ,1,1, ,BX49,4,2, , ,11,6,2,0.999999957,6,8,4,8
2,4871, ,210004871,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, ,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,46,6,3,3,5,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1, ,1,1, ,BX49, , , , ,2,5,1,0.999999957,6,8,4,8
2,5768, ,210005768,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10, ,60, , , , , , , , , , , , , , ,3,2,18,5,1,3,2,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0,0,0,2,2, , , , , , , , , , ,1, ,1,1, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,5805, ,210005805,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,58,1,1,6,6,0,1,0,0,0,2,3,0,0,0,0,0,1,0,0,1,6,0,0,0,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1, ,1,2, ,BX49, , , , ,2,5,1,0.999999957,6,8,4,8
2,7988, ,210007988,2,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,35,1,1,1,0,0,0,0,1,1,0,0,0,0,0,6,1,34,1,1,6,6,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,0,1, ,1,2, ,BX49,1,1,45, ,16,1,2,0.999999957,6,8,4,8
2,10854, ,210010854,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6, ,25, , , , , , , , , , , , , , ,3,1,26,6,5,6,5,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1, ,1,1, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,11563, ,210011563,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,12, , , , , , , , , , , , , , ,3,2,55,1,1,6,7,0,0,0,0,1,4, ,0,0,0,0,0,1,0,0,2,5,0,0,0,0,1,0,0,2,5, , , , , , , , , , ,1, ,1,4, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,400, ,320000400,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,5, , , , , , , , , , , , , , ,7,2,59,1,1,4,5,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,0,2,4, , , , , , , , , , ,5, , ,1, ,BX49,6,2, , ,11,6,2,0.999999957,6,8,4,8
2,1173, ,320001173,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,90, , , , , , , , , , , , , , ,3,2,46,1,5,5,5,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,2,, , , , , , , , , , ,2, , ,1, ,BX49, , , , ,9,2,1,0.999999957,6,8,4,8
2,1638, ,320001638,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,15, , , , , , , , , , , , , , ,3,2,42,2,1,4,6,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,3, , , , , , , , , , ,1, , ,1, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,3163, ,320003163,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,15, , , , , , , , , , , , , , ,1,2,44,1,1,6,6,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1, , ,1, ,BX49,2,2, , ,11,6,2,0.999999957,6,8,4,8
2,5161, ,320005161,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,60, , , , , , , , , , , , , , ,1,2,36,1,3,4,3,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2, , ,1, ,BX49, , , , ,2,5,1,0.999999957,6,8,4,8
2,5959, ,320005959,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,85, , , , , , , , , , , , , , ,3,2,35,6,3,6,6,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,2, , ,5, ,BX49, , , , ,2,5,1,0.999999957,6,8,4,8
2,5973, ,320005973,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6, ,50, , , , , , , , , , , , , , ,3,2,37,2,1,5,7,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,6,0,0,1,0,0,0,0,2,4, , , , , , , , , , ,8, , ,1, ,BX49,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,11563, ,320011563,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,12, , , , , , , , , , , , , , ,3,2,55,1,1,6,7,0,0,0,0,1,4, ,0,0,0,0,0,1,0,0,2,5,0,0,0,0,1,0,0,2,5, , , , , , , , , , ,4, , ,1, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,2775, ,340002775,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,25, , , , , , , , , , , , , , ,5,2,37,1,1,7,5,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,1, , ,5, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,5959, ,340005959,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,10, , , , , , , , , , , , , , ,3,2,35,6,3,6,6,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,5, , ,1, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,2246, ,350002246,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,30, , , , , , , , , , , , , , ,4,2,69,1,1,6,4,0,0,0,0,1,4, ,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,2,7, , , , , , , , , , ,6, , ,1, ,BX49, , , , ,2,5,1,0.999999957,6,8,4,8
2,11563, ,350011563,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,8, , , , , , , , , , , , , , ,3,2,55,1,1,6,7,0,0,0,0,1,4, ,0,0,0,0,0,1,0,0,2,5,0,0,0,0,1,0,0,2,5, , , , , , , , , , ,5, , ,1, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,2246, ,360002246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,11, , , , , , , , , , , , , , ,4,2,69,1,1,6,4,0,0,0,0,1,4, ,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,2,7, , , , , , , , , , ,1, , ,5, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,2246, ,370002246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,11, , , , , , , , , , , , , , ,4,2,69,1,1,6,4,0,0,0,0,1,4, ,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,2,7, , , , , , , , , , ,5, , ,1, ,BX49, , , , ,1,8,1,0.999999957,6,8,4,8
2,640, ,210000640,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,10, , , , , , , , , , , , , , ,2,2,57,1,1,6,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,,0,0,1,0,0,0,0,0,0,0,5, ,1,5, ,BX52,5,2, , ,11,6,2,0.999999957,6,8,4,8
2,1155, ,210001155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20, , , , , , , , , , , , , , ,3,2,42,6,3,5,6,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,4, , , , , , , , , , ,5, ,1,5, ,BX52, , , , ,1,8,1,0.999999957,6,8,4,8
2,1281, ,210001281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7, , , , , , , , , , , , , , ,3,1,34,2,1,5,4,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,2,3, , , , , , , , , , ,1, ,1,5, ,BX52, , , , ,1,8,1,0.999999957,6,8,4,8
2,2015, ,210002015,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,15, , , , , , , , , , , , , , ,4,2,72,1,1,5,5,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,2,3, , , , , , , , , , ,1, ,1,6, ,BX52,5,2, , ,11,6,2,0.999999957,6,8,4,8
2,3147, ,210003147,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,10, , , , , , , , , , , , , , ,1,2,56,1,1,6,4,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,5, , , , , , , , , , ,8, ,1,8, ,BX52,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,3275, ,210003275,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,38,2,1,2,1,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,3, , , , , , , , , , ,1, ,1,10, ,BX52, , , , ,3,3,1,0.999999957,6,8,4,8
2,3372, ,210003372,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5, , , , , , , , , , , , , , ,2,2,30,1,1,7,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,5, ,1,5, ,BX52,5,2, , ,11,6,2,0.999999957,6,8,4,8
2,9231, ,210009231,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,23,1,3,4,1,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,9,1,0,0,0,0,0,0,2,2, , , , , , , , , , ,1, ,1,10, ,BX52, , , , ,2,5,1,0.999999957,6,8,4,8
2,10234, ,210010234,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7, , , , , , , , , , , , , , ,2,2,43,1,1,6,10,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,2,, , , , , , , , , , ,1, ,1,4, ,BX52,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,10381, ,210010381,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20, , , , , , , , , , , , , , ,2,2,32,1,1,6,6,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,1, ,1,5, ,BX52, , , , ,1,8,1,0.999999957,6,8,4,8
2,12986, ,210012986,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, ,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,26,2,1,4,3,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,9,0,1,0,0,0,0,0,2,3,0,0,1,0,1,0,0,0,1,0,2, ,1,1, ,BX52, , , , ,2,5,1,0.999999957,6,8,4,8
2,640, ,320000640,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,10, , , , , , , , , , , , , , ,2,2,57,1,1,6,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,,0,0,1,0,0,0,0,0,0,0,5, , ,1, ,BX52,2,2, , ,11,6,2,0.999999957,6,8,4,8
2,1155, ,320001155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,30, , , , , , , , , , , , , , ,3,2,42,6,3,5,6,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,4, , , , , , , , , , ,1, , ,7, ,BX52, , , , ,1,8,1,0.999999957,6,8,4,8
2,2015, ,320002015,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,15, , , , , , , , , , , , , , ,4,2,72,1,1,5,5,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,2,3, , , , , , , , , , ,6, , ,1, ,BX52,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,2160, ,320002160,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,95, , , , , , , , , , , , , , ,4,1,46,1,3,2,6,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2, , ,1, ,BX52,3,1,50, ,2,5,1,0.999999957,6,8,4,8
2,2250, ,320002250,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,20, , , , , , , , , , , , , , ,4,1,26,1,1,7,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,2, , ,1, ,BX52,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,3147, ,320003147,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5, , , , , , , , , , , , , , ,1,2,56,1,1,6,4,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,5, , , , , , , , , , ,9, , ,9, ,BX52, , , , ,1,8,1,0.999999957,6,8,4,8
2,3961, ,320003961,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,15, , , , , , , , , , , , , , ,4,1,53,1,3,6,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,2, , ,1, ,BX52,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,4019, ,320004019,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,25, , , , , , , , , , , , , , ,5,2,59,1,1,3,7,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,9, , ,1, ,BX52,2,2, , ,11,6,2,0.999999957,6,8,4,8
2,4619, ,320004619,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,120, , , , , , , , , , , , , , ,7,2,57,1,1,6,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,,0,0,1,0,0,0,0,0,0,0,2, , ,1, ,BX52, , , , ,5,3,1,0.999999957,6,8,4,8
2,5675, ,320005675,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,45, , , , , , , , , , , , , , ,3,2,72,2,1,3,7,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,2,3, , , , , , , , , , ,8, , ,1, ,BX52,2,2, , ,11,6,2,0.999999957,6,8,4,8
2,6465, ,320006465,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,45, , , , , , , , , , , , , , ,4,2,26,3,1,6,8,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,2,5,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2, , ,1, ,BX52, , , , ,2,5,1,0.999999957,6,8,4,8
2,7232, ,320007232,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, ,85, , , , , , , , , , , , , , ,5,1,42,1,1,6,6,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2, , ,1, ,BX52, , , , ,2,5,1,0.999999957,6,8,4,8
2,7692, ,320007692,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,15, , , , , , , , , , , , , , ,6,1,53,1,3,6,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,2, , ,1, ,BX52,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,10234, ,320010234,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5, , , , , , , , , , , , , , ,2,2,43,1,1,6,10,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,2,, , , , , , , , , , ,4, , ,5, ,BX52,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,10381, ,320010381,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5, ,60, , , , , , , , , , , , , , ,2,2,32,1,1,6,6,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,6, , ,1, ,BX52,5,2, , ,11,6,2,0.999999957,6,8,4,8
2,11381, ,320011381,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,90, , , , , , , , , , , , , , ,3,2,57,1,1,6,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,2, , ,1, ,BX52, , , , ,2,5,1,0.999999957,6,8,4,8
2,13207, ,320013207,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,30, , , , , , , , , , , , , , ,5,2,32,1,1,6,6,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,2, , ,5, ,BX52,5,2, , ,11,6,2,0.999999957,6,8,4,8
2,1155, ,340001155,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4, ,30, , , , , , , , , , , , , , ,3,2,42,6,3,5,6,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,4, , , , , , , , , , ,7, , ,1, ,BX52, , , , ,3,3,1,0.999999957,6,8,4,8
2,3147, ,340003147,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5, , , , , , , , , , , , , , ,1,2,56,1,1,6,4,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,5, , , , , , , , , , ,8, , ,8, ,BX52, , , , ,1,8,1,0.999999957,6,8,4,8
2,3372, ,340003372,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,55, , , , , , , , , , , , , , ,2,2,30,1,1,7,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,8, , ,1, ,BX52,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,4619, ,340004619,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5, , , , , , , , , , , , , , ,7,2,57,1,1,6,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,,0,0,1,0,0,0,0,0,0,0,1, , ,5, ,BX52,5,2, , ,11,6,2,0.999999957,6,8,4,8
2,10381, ,340010381,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,60, , , , , , , , , , , , , , ,2,2,32,1,1,6,6,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,1, , ,5, ,BX52,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,11381, ,340011381,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,10, , , , , , , , , , , , , , ,3,2,57,1,1,6,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,5,0,0,1,0,0,0,0,0,0,0,1, , ,5, ,BX52,5,2, , ,11,6,2,0.999999957,6,8,4,8
2,13207, ,340013207,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,15, , , , , , , , , , , , , , ,5,2,32,1,1,6,6,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,5, , ,1, ,BX52,1,2, , ,11,6,2,0.999999957,6,8,4,8
2,640, ,350000640,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,20, , , , , , , , , , , , , , ,2,2,57,1,1,6,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,0,2,,0,0,1,0,0,0,0,0,0,0,6, , ,1, ,BX52,2,2, , ,11,6,2,0.999999957,6,8,4,8
